Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
17:16:52:5466,1,0,0,0,0,0
17:16:52:5476,1,0,0,0,0,0
17:16:52:5486,1,0,0,0,0,0
17:16:52:5496,1,0,0,0,0,0
17:16:52:5506,1,0,0,0,0,0
17:16:52:5516,1,0,0,0,0,0
17:16:52:5526,1,0,0,0,0,0
17:16:52:5536,1,0,0,0,0,0
17:16:52:5546,1,0,0,0,0,0
17:16:52:5556,1,0,0,0,0,0
17:16:52:5566,1,0,0,0,0,0
17:16:52:5576,1,0,0,0,0,0
17:16:52:5586,1,0,0,0,0,0
17:16:52:5596,1,0,0,0,0,0
17:16:52:5606,1,0,0,0,0,0
17:16:52:5616,1,0,0,0,0,0
17:16:52:5626,1,0,0,0,0,0
17:16:52:5636,1,0,0,0,0,0
17:16:52:5646,1,0,0,0,0,0
17:16:52:5656,1,0,0,0,0,0
17:16:52:5666,1,0,0,0,0,0
17:16:52:5676,1,0,0,0,0,0
17:16:52:5686,1,0,0,0,0,0
17:16:52:5696,1,0,0,0,0,0
17:16:52:5706,1,0,0,0,0,0
17:16:52:5716,1,0,0,0,0,0
17:16:52:5726,1,0,0,0,0,0
17:16:52:5736,1,0,0,0,0,0
17:16:52:5746,1,0,0,0,0,0
17:16:52:5756,1,0,0,0,0,0
17:16:52:5766,1,0,0,0,0,0
17:16:52:5776,1,0,0,0,0,0
17:16:52:5786,1,0,0,0,0,0
17:16:52:5796,1,0,0,0,0,0
17:16:52:5806,1,0,0,0,0,0
17:16:52:5816,1,0,0,0,0,0
17:16:52:5826,1,0,0,0,0,0
17:16:52:5836,1,0,0,0,0,0
17:16:52:5846,1,0,0,0,0,0
17:16:52:5856,1,0,0,0,0,0
17:16:52:5866,1,0,0,0,0,0
17:16:52:5876,1,0,0,0,0,0
17:16:52:5886,1,0,0,0,0,0
17:16:52:5896,1,0,0,0,0,0
17:16:52:5906,1,0,0,0,0,0
17:16:52:5916,1,0,0,0,0,0
17:16:52:5926,1,0,0,0,0,0
17:16:52:5936,1,0,0,0,0,0
17:16:52:5946,1,0,0,0,0,0
17:16:52:5956,1,0,0,0,0,0
17:16:52:5966,1,0,0,0,0,0
17:16:52:5976,1,0,0,0,0,0
17:16:52:5986,1,0,0,0,0,0
17:16:52:5996,1,0,0,0,0,0
17:16:52:6006,1,0,0,0,0,0
17:16:52:6016,1,0,0,0,0,0
17:16:52:6026,1,0,0,0,0,0
17:16:52:6036,1,0,0,0,0,0
17:16:52:6046,1,0,0,0,0,0
17:16:52:6056,1,0,0,0,0,0
17:16:52:6066,1,0,0,0,0,0
17:16:52:6076,1,0,0,0,0,0
17:16:52:6086,1,0,0,0,0,0
17:16:52:6096,1,0,0,0,0,0
17:16:52:6106,1,0,0,0,0,0
17:16:52:6116,1,0,0,0,0,0
17:16:52:6126,1,0,0,0,0,0
17:16:52:6136,1,0,0,0,0,0
17:16:52:6146,1,0,0,0,0,0
17:16:52:6156,1,0,0,0,0,0
17:16:52:6166,1,0,0,0,0,0
17:16:52:6176,1,0,0,0,0,0
17:16:52:6186,1,0,0,0,0,0
17:16:52:6196,1,0,0,0,0,0
17:16:52:6206,1,0,0,0,0,0
17:16:52:6216,1,0,0,0,0,0
17:16:52:6226,1,0,0,0,0,0
17:16:52:6236,1,0,0,0,0,0
17:16:52:6246,1,0,0,0,0,0
17:16:52:6256,1,0,0,0,0,0
17:16:52:6266,1,0,0,0,0,0
17:16:52:6276,1,0,0,0,0,0
17:16:52:6286,1,0,0,0,0,0
17:16:52:6296,1,0,0,0,0,0
17:16:52:6306,1,0,0,0,0,0
17:16:52:6316,1,0,0,0,0,0
17:16:52:6326,1,0,0,0,0,0
17:16:52:6336,1,0,0,0,0,0
17:16:52:6346,1,0,0,0,0,0
17:16:52:6356,1,0,0,0,0,0
17:16:52:6366,1,0,0,0,0,0
17:16:52:6376,1,0,0,0,0,0
17:16:52:6386,1,0,0,0,0,0
17:16:52:6396,1,0,0,0,0,0
17:16:52:6406,1,0,0,0,0,0
17:16:52:6416,1,0,0,0,0,0
17:16:52:6426,1,0,0,0,0,0
17:16:52:6436,1,0,0,0,0,0
17:16:52:6446,1,0,0,0,0,0
17:16:52:6456,1,0,0,0,0,0
17:16:52:6466,1,0,0,0,0,0
17:16:52:6476,1,0,0,0,0,0
17:16:52:6486,1,0,0,0,0,0
17:16:52:6496,1,0,0,0,0,0
17:16:52:6506,1,0,0,0,0,0
17:16:52:6516,1,0,0,0,0,0
17:16:52:6526,1,0,0,0,0,0
17:16:52:6536,1,0,0,0,0,0
17:16:52:6546,1,0,0,0,0,0
17:16:52:6556,1,0,0,0,0,0
17:16:52:6566,1,0,0,0,0,0
17:16:52:6576,1,0,0,0,0,0
17:16:52:6586,1,0,0,0,0,0
17:16:52:6596,1,0,0,0,0,0
17:16:52:6606,1,0,0,0,0,0
17:16:52:6616,1,0,0,0,0,0
17:16:52:6626,1,0,0,0,0,0
17:16:52:6636,1,0,0,0,0,0
17:16:52:6646,1,0,0,0,0,0
17:16:52:6656,1,0,0,0,0,0
17:16:52:6666,1,0,0,0,0,0
17:16:52:6676,1,0,0,0,0,0
17:16:52:6686,1,0,0,0,0,0
17:16:52:6696,1,0,0,0,0,0
17:16:52:6706,1,0,0,0,0,0
17:16:52:6716,1,0,0,0,0,0
17:16:52:6726,1,0,0,0,0,0
17:16:52:6736,1,0,0,0,0,0
17:16:52:6746,1,0,0,0,0,0
17:16:52:6756,1,0,0,0,0,0
17:16:52:6766,1,0,0,0,0,0
17:16:52:6776,1,0,0,0,0,0
17:16:52:6786,1,0,0,0,0,0
17:16:52:6796,1,0,0,0,0,0
17:16:52:6806,1,0,0,0,0,0
17:16:52:6816,1,0,0,0,0,0
17:16:52:6826,1,0,0,0,0,0
17:16:52:6836,1,0,0,0,0,0
17:16:52:6846,1,0,0,0,0,0
17:16:52:6856,1,0,0,0,0,0
17:16:52:6866,1,0,0,0,0,0
17:16:52:6876,1,0,0,0,0,0
17:16:52:6886,1,0,0,0,0,0
17:16:52:6896,1,0,0,0,0,0
17:16:52:6906,1,0,0,0,0,0
17:16:52:6916,1,0,0,0,0,0
17:16:52:6926,1,0,0,0,0,0
17:16:52:6936,1,0,0,0,0,0
17:16:52:6946,1,0,0,0,0,0
17:16:52:6956,1,0,0,0,0,0
17:16:52:6966,1,0,0,0,0,0
17:16:52:6976,1,0,0,0,0,0
17:16:52:6986,1,0,0,0,0,0
17:16:52:6996,1,0,0,0,0,0
17:16:52:7006,1,0,0,0,0,0
17:16:52:7016,1,0,0,0,0,0
17:16:52:7026,1,0,0,0,0,0
17:16:52:7036,1,0,0,0,0,0
17:16:52:7046,1,0,0,0,0,0
17:16:52:7056,1,0,0,0,0,0
17:16:52:7066,1,0,0,0,0,0
17:16:52:7076,1,0,0,0,0,0
17:16:52:7086,1,0,0,0,0,0
17:16:52:7096,1,0,0,0,0,0
17:16:52:7106,1,0,0,0,0,0
17:16:52:7116,1,0,0,0,0,0
17:16:52:7126,1,0,0,0,0,0
17:16:52:7136,1,0,0,0,0,0
17:16:52:7146,1,0,0,0,0,0
17:16:52:7156,1,0,0,0,0,0
17:16:52:7166,1,0,0,0,0,0
17:16:52:7176,1,0,0,0,0,0
17:16:52:7186,1,0,0,0,0,0
17:16:52:7196,1,0,0,0,0,0
17:16:52:7206,1,0,0,0,0,0
17:16:52:7216,1,0,0,0,0,0
17:16:52:7226,1,0,0,0,0,0
17:16:52:7236,1,0,0,0,0,0
17:16:52:7246,1,0,0,0,0,0
17:16:52:7256,1,0,0,0,0,0
17:16:52:7266,1,0,0,0,0,0
17:16:52:7276,1,0,0,0,0,0
17:16:52:7286,1,0,0,0,0,0
17:16:52:7296,1,0,0,0,0,0
17:16:52:7306,1,0,0,0,0,0
17:16:52:7316,1,0,0,0,0,0
17:16:52:7326,1,0,0,0,0,0
17:16:52:7336,1,0,0,0,0,0
17:16:52:7346,1,0,0,0,0,0
17:16:52:7356,1,0,0,0,0,0
17:16:52:7366,1,0,0,0,0,0
17:16:52:7376,1,0,0,0,0,0
17:16:52:7386,1,0,0,0,0,0
17:16:52:7396,1,0,0,0,0,0
17:16:52:7406,1,0,0,0,0,0
17:16:52:7416,1,0,0,0,0,0
17:16:52:7426,1,0,0,0,0,0
17:16:52:7436,1,0,0,0,0,0
17:16:52:7446,1,0,0,0,0,0
17:16:52:7456,1,0,0,0,0,0
17:16:52:7466,1,0,0,0,0,0
17:16:52:7476,1,0,0,0,0,0
17:16:52:7486,1,0,0,0,0,0
17:16:52:7496,1,0,0,0,0,0
17:16:52:7506,1,0,0,0,0,0
17:16:52:7516,1,0,0,0,0,0
17:16:52:7526,1,0,0,0,0,0
17:16:52:7536,1,0,0,0,0,0
17:16:52:7546,1,0,0,0,0,0
17:16:52:7556,1,0,0,0,0,0
17:16:52:7566,1,0,0,0,0,0
17:16:52:7576,1,0,0,0,0,0
17:16:52:7586,1,0,0,0,0,0
17:16:52:7596,1,0,0,0,0,0
17:16:52:7606,1,0,0,0,0,0
17:16:52:7616,1,0,0,0,0,0
17:16:52:7626,1,0,0,0,0,0
17:16:52:7636,1,0,0,0,0,0
17:16:52:7646,1,0,0,0,0,0
17:16:52:7656,1,0,0,0,0,0
17:16:52:7666,1,0,0,0,0,0
17:16:52:7676,1,0,0,0,0,0
17:16:52:7686,1,0,0,0,0,0
17:16:52:7696,1,0,0,0,0,0
17:16:52:7706,1,0,0,0,0,0
17:16:52:7716,1,0,0,0,0,0
17:16:52:7726,1,0,0,0,0,0
17:16:52:7736,1,0,0,0,0,0
17:16:52:7746,1,0,0,0,0,0
17:16:52:7756,1,0,0,0,0,0
17:16:52:7766,1,0,0,0,0,0
17:16:52:7776,1,0,0,0,0,0
17:16:52:7786,1,0,0,0,0,0
17:16:52:7796,1,0,0,0,0,0
17:16:52:7806,1,0,0,0,0,0
17:16:52:7816,1,0,0,0,0,0
17:16:52:7826,1,0,0,0,0,0
17:16:52:7836,1,0,0,0,0,0
17:16:52:7846,1,0,0,0,0,0
17:16:52:7856,1,0,0,0,0,0
17:16:52:7866,1,0,0,0,0,0
17:16:52:7876,1,0,0,0,0,0
17:16:52:7886,1,0,0,0,0,0
17:16:52:7896,1,0,0,0,0,0
17:16:52:7906,1,0,0,0,0,0
17:16:52:7916,1,0,0,0,0,0
17:16:52:7926,1,0,0,0,0,0
17:16:52:7936,1,0,0,0,0,0
17:16:52:7946,1,0,0,0,0,0
17:16:52:7956,1,0,0,0,0,0
17:16:52:7966,1,0,0,0,0,0
17:16:52:7976,1,0,0,0,0,0
17:16:52:7986,1,0,0,0,0,0
17:16:52:7996,1,0,0,0,0,0
17:16:52:8006,1,0,0,0,0,0
17:16:52:8016,1,0,0,0,0,0
17:16:52:8026,1,0,0,0,0,0
17:16:52:8036,1,0,0,0,0,0
17:16:52:8046,1,0,0,0,0,0
17:16:52:8056,1,0,0,0,0,0
17:16:52:8066,1,0,0,0,0,0
17:16:52:8076,1,0,0,0,0,0
17:16:52:8086,1,0,0,0,0,0
17:16:52:8096,1,0,0,0,0,0
17:16:52:8106,1,0,0,0,0,0
17:16:52:8116,1,0,0,0,0,0
17:16:52:8126,1,0,0,0,0,0
17:16:52:8136,1,0,0,0,0,0
17:16:52:8146,1,0,0,0,0,0
17:16:52:8156,1,0,0,0,0,0
17:16:52:8166,1,0,0,0,0,0
17:16:52:8176,1,0,0,0,0,0
17:16:52:8186,1,0,0,0,0,0
17:16:52:8196,1,0,0,0,0,0
17:16:52:8206,1,0,0,0,0,0
17:16:52:8216,1,0,0,0,0,0
17:16:52:8226,1,0,0,0,0,0
17:16:52:8236,1,0,0,0,0,0
17:16:52:8246,1,0,0,0,0,0
17:16:52:8256,1,0,0,0,0,0
17:16:52:8266,1,0,0,0,0,0
17:16:52:8276,1,0,0,0,0,0
17:16:52:8286,1,0,0,0,0,0
17:16:52:8296,1,0,0,0,0,0
17:16:52:8306,1,0,0,0,0,0
17:16:52:8316,1,0,0,0,0,0
17:16:52:8326,1,0,0,0,0,0
17:16:52:8336,1,0,0,0,0,0
17:16:52:8346,1,0,0,0,0,0
17:16:52:8356,1,0,0,0,0,0
17:16:52:8366,1,0,0,0,0,0
17:16:52:8376,1,0,0,0,0,0
17:16:52:8386,1,0,0,0,0,0
17:16:52:8396,1,0,0,0,0,0
17:16:52:8406,1,0,0,0,0,0
17:16:52:8416,1,0,0,0,0,0
17:16:52:8426,1,0,0,0,0,0
17:16:52:8436,1,0,0,0,0,0
17:16:52:8446,1,0,0,0,0,0
17:16:52:8456,1,0,0,0,0,0
17:16:52:8466,1,0,0,0,0,0
17:16:52:8476,1,0,0,0,0,0
17:16:52:8486,1,0,0,0,0,0
17:16:52:8496,1,0,0,0,0,0
17:16:52:8506,1,0,0,0,0,0
17:16:52:8516,1,0,0,0,0,0
17:16:52:8526,1,0,0,0,0,0
17:16:52:8536,1,0,0,0,0,0
17:16:52:8546,1,0,0,0,0,0
17:16:52:8556,1,0,0,0,0,0
17:16:52:8566,1,0,0,0,0,0
17:16:52:8576,1,0,0,0,0,0
17:16:52:8586,1,0,0,0,0,0
17:16:52:8596,1,0,0,0,0,0
17:16:52:8606,1,0,0,0,0,0
17:16:52:8616,1,0,0,0,0,0
17:16:52:8626,1,0,0,0,0,0
17:16:52:8636,1,0,0,0,0,0
17:16:52:8646,1,0,0,0,0,0
17:16:52:8656,1,0,0,0,0,0
17:16:52:8666,1,0,0,0,0,0
17:16:52:8676,1,0,0,0,0,0
17:16:52:8686,1,0,0,0,0,0
17:16:52:8696,1,0,0,0,0,0
17:16:52:8706,1,0,0,0,0,0
17:16:52:8716,1,0,0,0,0,0
17:16:52:8726,1,0,0,0,0,0
17:16:52:8736,1,0,0,0,0,0
17:16:52:8746,1,0,0,0,0,0
17:16:52:8756,1,0,0,0,0,0
17:16:52:8766,1,0,0,0,0,0
17:16:52:8776,1,0,0,0,0,0
17:16:52:8786,1,0,0,0,0,0
17:16:52:8796,1,0,0,0,0,0
17:16:52:8806,1,0,0,0,0,0
17:16:52:8816,1,0,0,0,0,0
17:16:52:8826,1,0,0,0,0,0
17:16:52:8836,1,0,0,0,0,0
17:16:52:8846,1,0,0,0,0,0
17:16:52:8856,1,0,0,0,0,0
17:16:52:8866,1,0,0,0,0,0
17:16:52:8876,1,0,0,0,0,0
17:16:52:8886,1,0,0,0,0,0
17:16:52:8896,1,0,0,0,0,0
17:16:52:8906,1,0,0,0,0,0
17:16:52:8916,1,0,0,0,0,0
17:16:52:8926,1,0,0,0,0,0
17:16:52:8936,1,0,0,0,0,0
17:16:52:8946,1,0,0,0,0,0
17:16:52:8956,1,0,0,0,0,0
17:16:52:8966,1,0,0,0,0,0
17:16:52:8976,1,0,0,0,0,0
17:16:52:8986,1,0,0,0,0,0
17:16:52:8996,1,0,0,0,0,0
17:16:52:9006,1,0,0,0,0,0
17:16:52:9016,1,0,0,0,0,0
17:16:52:9026,1,0,0,0,0,0
17:16:52:9036,1,0,0,0,0,0
17:16:52:9046,1,0,0,0,0,0
17:16:52:9056,1,0,0,0,0,0
17:16:52:9066,1,0,0,0,0,0
17:16:52:9076,1,0,0,0,0,0
17:16:52:9086,1,0,0,0,0,0
17:16:52:9096,1,0,0,0,0,0
17:16:52:9106,1,0,0,0,0,0
17:16:52:9116,1,0,0,0,0,0
17:16:52:9126,1,0,0,0,0,0
17:16:52:9136,1,0,0,0,0,0
17:16:52:9146,1,0,0,0,0,0
17:16:52:9156,1,0,0,0,0,0
17:16:52:9166,1,0,0,0,0,0
17:16:52:9176,1,0,0,0,0,0
17:16:52:9186,1,0,0,0,0,0
17:16:52:9196,1,0,0,0,0,0
17:16:52:9206,1,0,0,0,0,0
17:16:52:9216,1,0,0,0,0,0
17:16:52:9226,1,0,0,0,0,0
17:16:52:9236,1,0,0,0,0,0
17:16:52:9246,1,0,0,0,0,0
17:16:52:9256,1,0,0,0,0,0
17:16:52:9266,1,0,0,0,0,0
17:16:52:9276,1,0,0,0,0,0
17:16:52:9286,1,0,0,0,0,0
17:16:52:9296,1,0,0,0,0,0
17:16:52:9306,1,0,0,0,0,0
17:16:52:9316,1,0,0,0,0,0
17:16:52:9326,1,0,0,0,0,0
17:16:52:9336,1,0,0,0,0,0
17:16:52:9346,1,0,0,0,0,0
17:16:52:9356,1,0,0,0,0,0
17:16:52:9366,1,0,0,0,0,0
17:16:52:9376,1,0,0,0,0,0
17:16:52:9386,1,0,0,0,0,0
17:16:52:9396,1,0,0,0,0,0
17:16:52:9406,1,0,0,0,0,0
17:16:52:9416,1,0,0,0,0,0
17:16:52:9426,1,0,0,0,0,0
17:16:52:9436,1,0,0,0,0,0
17:16:52:9446,1,0,0,0,0,0
17:16:52:9456,1,0,0,0,0,0
17:16:52:9466,1,0,0,0,0,0
17:16:52:9476,1,0,0,0,0,0
17:16:52:9486,1,0,0,0,0,0
17:16:52:9496,1,0,0,0,0,0
17:16:52:9506,1,0,0,0,0,0
17:16:52:9516,1,0,0,0,0,0
17:16:52:9526,1,0,0,0,0,0
17:16:52:9536,1,0,0,0,0,0
17:16:52:9546,1,0,0,0,0,0
17:16:52:9556,1,0,0,0,0,0
17:16:52:9566,1,0,0,0,0,0
17:16:52:9576,1,0,0,0,0,0
17:16:52:9586,1,0,0,0,0,0
17:16:52:9596,1,0,0,0,0,0
17:16:52:9606,1,0,0,0,0,0
17:16:52:9616,1,0,0,0,0,0
17:16:52:9626,1,0,0,0,0,0
17:16:52:9636,1,0,0,0,0,0
17:16:52:9646,1,0,0,0,0,0
17:16:52:9656,1,0,0,0,0,0
17:16:52:9666,1,0,0,0,0,0
17:16:52:9676,1,0,0,0,0,0
17:16:52:9686,1,0,0,0,0,0
17:16:52:9696,1,0,0,0,0,0
17:16:52:9706,1,0,0,0,0,0
17:16:52:9716,1,0,0,0,0,0
17:16:52:9726,1,0,0,0,0,0
17:16:52:9736,1,0,0,0,0,0
17:16:52:9746,1,0,0,0,0,0
17:16:52:9756,1,0,0,0,0,0
17:16:52:9766,1,0,0,0,0,0
17:16:52:9776,1,0,0,0,0,0
17:16:52:9786,1,0,0,0,0,0
17:16:52:9796,1,0,0,0,0,0
17:16:52:9806,1,0,0,0,0,0
17:16:52:9816,1,0,0,0,0,0
17:16:52:9826,1,0,0,0,0,0
17:16:52:9836,1,0,0,0,0,0
17:16:52:9846,1,0,0,0,0,0
17:16:52:9856,1,0,0,0,0,0
17:16:52:9866,1,0,0,0,0,0
17:16:52:9876,1,0,0,0,0,0
17:16:52:9886,1,0,0,0,0,0
17:16:52:9896,1,0,0,0,0,0
17:16:52:9906,1,0,0,0,0,0
17:16:52:9916,1,0,0,0,0,0
17:16:52:9926,1,0,0,0,0,0
17:16:52:9936,1,0,0,0,0,0
17:16:52:9946,1,0,0,0,0,0
17:16:52:9956,1,0,0,0,0,0
17:16:52:9966,1,0,0,0,0,0
17:16:52:9976,1,0,0,0,0,0
17:16:52:9986,1,0,0,0,0,0
17:16:52:9996,1,0,0,0,0,0
17:16:53:0006,1,0,0,0,0,0
17:16:53:0016,1,0,0,0,0,0
17:16:53:0026,1,0,0,0,0,0
17:16:53:0036,1,0,0,0,0,0
17:16:53:0046,1,0,0,0,0,0
17:16:53:0056,1,0,0,0,0,0
17:16:53:0066,1,0,0,0,0,0
17:16:53:0076,1,0,0,0,0,0
17:16:53:0086,1,0,0,0,0,0
17:16:53:0096,1,0,0,0,0,0
17:16:53:0106,1,0,0,0,0,0
17:16:53:0116,1,0,0,0,0,0
17:16:53:0126,1,0,0,0,0,0
17:16:53:0136,1,0,0,0,0,0
17:16:53:0146,1,0,0,0,0,0
17:16:53:0156,1,0,0,0,0,0
17:16:53:0166,1,0,0,0,0,0
17:16:53:0176,1,0,0,0,0,0
17:16:53:0186,1,0,0,0,0,0
17:16:53:0196,1,0,0,0,0,0
17:16:53:0206,1,0,0,0,0,0
17:16:53:0216,1,0,0,0,0,0
17:16:53:0226,1,0,0,0,0,0
17:16:53:0236,1,0,0,0,0,0
17:16:53:0246,1,0,0,0,0,0
17:16:53:0256,1,0,0,0,0,0
17:16:53:0266,1,0,0,0,0,0
17:16:53:0276,1,0,0,0,0,0
17:16:53:0286,1,0,0,0,0,0
17:16:53:0296,1,0,0,0,0,0
17:16:53:0306,1,0,0,0,0,0
17:16:53:0316,1,0,0,0,0,0
17:16:53:0326,1,0,0,0,0,0
17:16:53:0336,1,0,0,0,0,0
17:16:53:0346,1,0,0,0,0,0
17:16:53:0356,1,0,0,0,0,0
17:16:53:0366,1,0,0,0,0,0
17:16:53:0376,1,0,0,0,0,0
17:16:53:0386,1,0,0,0,0,0
17:16:53:0396,1,0,0,0,0,0
17:16:53:0406,1,0,0,0,0,0
17:16:53:0416,1,0,0,0,0,0
17:16:53:0426,1,0,0,0,0,0
17:16:53:0436,1,0,0,0,0,0
17:16:53:0446,1,0,0,0,0,0
17:16:53:0456,1,0,0,0,0,0
17:16:53:0466,1,0,0,0,0,0
17:16:53:0476,1,0,0,0,0,0
17:16:53:0486,1,0,0,0,0,0
17:16:53:0496,1,0,0,0,0,0
17:16:53:0506,1,0,0,0,0,0
17:16:53:0516,1,0,0,0,0,0
17:16:53:0526,1,0,0,0,0,0
17:16:53:0536,1,0,0,0,0,0
17:16:53:0546,1,0,0,0,0,0
17:16:53:0556,1,0,0,0,0,0
17:16:53:0566,1,0,0,0,0,0
17:16:53:0576,1,0,0,0,0,0
17:16:53:0586,1,0,0,0,0,0
17:16:53:0596,1,0,0,0,0,0
17:16:53:0606,1,0,0,0,0,0
17:16:53:0616,1,0,0,0,0,0
17:16:53:0626,1,0,0,0,0,0
17:16:53:0636,1,0,0,0,0,0
17:16:53:0646,1,0,0,0,0,0
17:16:53:0656,1,0,0,0,0,0
17:16:53:0666,1,0,0,0,0,0
17:16:53:0676,1,0,0,0,0,0
17:16:53:0686,1,0,0,0,0,0
17:16:53:0696,1,0,0,0,0,0
17:16:53:0706,1,0,0,0,0,0
17:16:53:0716,1,0,0,0,0,0
17:16:53:0726,1,0,0,0,0,0
17:16:53:0736,1,0,0,0,0,0
17:16:53:0746,1,0,0,0,0,0
17:16:53:0756,1,0,0,0,0,0
17:16:53:0766,1,0,0,0,0,0
17:16:53:0776,1,0,0,0,0,0
17:16:53:0786,1,0,0,0,0,0
17:16:53:0796,1,0,0,0,0,0
17:16:53:0806,1,0,0,0,0,0
17:16:53:0816,1,0,0,0,0,0
17:16:53:0826,1,0,0,0,0,0
17:16:53:0836,1,0,0,0,0,0
17:16:53:0846,1,0,0,0,0,0
17:16:53:0856,1,0,0,0,0,0
17:16:53:0866,1,0,0,0,0,0
17:16:53:0876,1,0,0,0,0,0
17:16:53:0886,1,0,0,0,0,0
17:16:53:0896,1,0,0,0,0,0
17:16:53:0906,1,0,0,0,0,0
17:16:53:0916,1,0,0,0,0,0
17:16:53:0926,1,0,0,0,0,0
17:16:53:0936,1,0,0,0,0,0
17:16:53:0946,1,0,0,0,0,0
17:16:53:0956,1,0,0,0,0,0
17:16:53:0966,1,0,0,0,0,0
17:16:53:0976,1,0,0,0,0,0
17:16:53:0986,1,0,0,0,0,0
17:16:53:0996,1,0,0,0,0,0
17:16:53:1006,1,0,0,0,0,0
17:16:53:1016,1,0,0,0,0,0
17:16:53:1026,1,0,0,0,0,0
17:16:53:1036,1,0,0,0,0,0
17:16:53:1046,1,0,0,0,0,0
17:16:53:1056,1,0,0,0,0,0
17:16:53:1066,1,0,0,0,0,0
17:16:53:1076,1,0,0,0,0,0
17:16:53:1086,1,0,0,0,0,0
17:16:53:1096,1,0,0,0,0,0
17:16:53:1106,1,0,0,0,0,0
17:16:53:1116,1,0,0,0,0,0
17:16:53:1126,1,0,0,0,0,0
17:16:53:1136,1,0,0,0,0,0
17:16:53:1146,1,0,0,0,0,0
17:16:53:1156,1,0,0,0,0,0
17:16:53:1166,1,0,0,0,0,0
17:16:53:1176,1,0,0,0,0,0
17:16:53:1186,1,0,0,0,0,0
17:16:53:1196,1,0,0,0,0,0
17:16:53:1206,1,0,0,0,0,0
17:16:53:1216,1,0,0,0,0,0
17:16:53:1226,1,0,0,0,0,0
17:16:53:1236,1,0,0,0,0,0
17:16:53:1246,1,0,0,0,0,0
17:16:53:1256,1,0,0,0,0,0
17:16:53:1266,1,0,0,0,0,0
17:16:53:1276,1,0,0,0,0,0
17:16:53:1286,1,0,0,0,0,0
17:16:53:1296,1,0,0,0,0,0
17:16:53:1306,1,0,0,0,0,0
17:16:53:1316,1,0,0,0,0,0
17:16:53:1326,1,0,0,0,0,0
17:16:53:1336,1,0,0,0,0,0
17:16:53:1346,1,0,0,0,0,0
17:16:53:1356,1,0,0,0,0,0
17:16:53:1366,1,0,0,0,0,0
17:16:53:1376,1,0,0,0,0,0
17:16:53:1386,1,0,0,0,0,0
17:16:53:1396,1,0,0,0,0,0
17:16:53:1406,1,0,0,0,0,0
17:16:53:1416,1,0,0,0,0,0
17:16:53:1426,1,0,0,0,0,0
17:16:53:1436,1,0,0,0,0,0
17:16:53:1446,1,0,0,0,0,0
17:16:53:1456,1,0,0,0,0,0
17:16:53:1466,1,0,0,0,0,0
17:16:53:1476,1,0,0,0,0,0
17:16:53:1486,1,0,0,0,0,0
17:16:53:1496,1,0,0,0,0,0
17:16:53:1506,1,0,0,0,0,0
17:16:53:1516,1,0,0,0,0,0
17:16:53:1526,1,0,0,0,0,0
17:16:53:1536,1,0,0,0,0,0
17:16:53:1546,1,0,0,0,0,0
17:16:53:1556,1,0,0,0,0,0
17:16:53:1566,1,0,0,0,0,0
17:16:53:1576,1,0,0,0,0,0
17:16:53:1586,1,0,0,0,0,0
17:16:53:1596,1,0,0,0,0,0
17:16:53:1606,1,0,0,0,0,0
17:16:53:1616,1,0,0,0,0,0
17:16:53:1626,1,0,0,0,0,0
17:16:53:1636,1,0,0,0,0,0
17:16:53:1646,1,0,0,0,0,0
17:16:53:1656,1,0,0,0,0,0
17:16:53:1666,1,0,0,0,0,0
17:16:53:1676,1,0,0,0,0,0
17:16:53:1686,1,0,0,0,0,0
17:16:53:1696,1,0,0,0,0,0
17:16:53:1706,1,0,0,0,0,0
17:16:53:1716,1,0,0,0,0,0
17:16:53:1726,1,0,0,0,0,0
17:16:53:1736,1,0,0,0,0,0
17:16:53:1746,1,0,0,0,0,0
17:16:53:1756,1,0,0,0,0,0
17:16:53:1766,1,0,0,0,0,0
17:16:53:1776,1,0,0,0,0,0
17:16:53:1786,1,0,0,0,0,0
17:16:53:1796,1,0,0,0,0,0
17:16:53:1806,1,0,0,0,0,0
17:16:53:1816,1,0,0,0,0,0
17:16:53:1826,1,0,0,0,0,0
17:16:53:1836,1,0,0,0,0,0
17:16:53:1846,1,0,0,0,0,0
17:16:53:1856,1,0,0,0,0,0
17:16:53:1866,1,0,0,0,0,0
17:16:53:1876,1,0,0,0,0,0
17:16:53:1886,1,0,0,0,0,0
17:16:53:1896,1,0,0,0,0,0
17:16:53:1906,1,0,0,0,0,0
17:16:53:1916,1,0,0,0,0,0
17:16:53:1926,1,0,0,0,0,0
17:16:53:1936,1,0,0,0,0,0
17:16:53:1946,1,0,0,0,0,0
17:16:53:1956,1,0,0,0,0,0
17:16:53:1966,1,0,0,0,0,0
17:16:53:1976,1,0,0,0,0,0
17:16:53:1986,1,0,0,0,0,0
17:16:53:1996,1,0,0,0,0,0
17:16:53:2006,1,0,0,0,0,0
17:16:53:2016,1,0,0,0,0,0
17:16:53:2026,1,0,0,0,0,0
17:16:53:2036,1,0,0,0,0,0
17:16:53:2046,1,0,0,0,0,0
17:16:53:2056,1,0,0,0,0,0
17:16:53:2066,1,0,0,0,0,0
17:16:53:2076,1,0,0,0,0,0
17:16:53:2086,1,0,0,0,0,0
17:16:53:2096,1,0,0,0,0,0
